date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:02	51997/51997	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Oct%202018%2012:03:55%20GMT	https://eyecix.com/html/careerfy/index.html	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/index.html	(from )
17:28:03	327/327	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Nov%202018%2012:27:45%20GMT	https://eyecix.com/robots.txt		(from )
17:28:06	149931/149931	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:04:26%20GMT	https://eyecix.com/html/careerfy/css/bootstrap.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/css/bootstrap.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:06	37414/37414	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:04:33%20GMT	https://eyecix.com/html/careerfy/css/font-awesome.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/css/font-awesome.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:07	6789/6789	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:04:32%20GMT	https://eyecix.com/html/careerfy/css/flaticon.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/css/flaticon.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:09	1770/1770	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:04:46%20GMT	https://eyecix.com/html/careerfy/css/slick-slider.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/css/slick-slider.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:10	4903/4903	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:09:31%20GMT	https://eyecix.com/html/careerfy/plugin-css/fancybox.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/plugin-css/fancybox.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:13	103397/103397	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:09:32%20GMT	https://eyecix.com/html/careerfy/plugin-css/plugin.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/plugin-css/plugin.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:13	3915/3915	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:04:29%20GMT	https://eyecix.com/html/careerfy/css/color.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/css/color.css	(from https://eyecix.com/html/careerfy/index.html)
17:28:16	51956/51956	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Oct%202018%2012:04:06%20GMT	https://eyecix.com/html/careerfy/style.css	D:/MERN%20Stack/MERN/Templates/Careefy/eyecix.com/html/careerfy/style.css	(from https://eyecix.com/html/careerfy/index.html)
